Datetime,Ticker,Open,High,Low,Close
2019-06-21,NIFTY BANK.NSE_IDX,30780.15,30804.95,30541.5,30624.1
2019-06-24,NIFTY BANK.NSE_IDX,30683.15,30783.65,30528.0,30616.8
2019-06-25,NIFTY BANK.NSE_IDX,30628.7,30913.25,30451.4,30801.95
2019-06-26,NIFTY BANK.NSE_IDX,30810.5,31202.7,30766.65,31139.05
2019-06-27,NIFTY BANK.NSE_IDX,31197.55,31490.6,31158.8,31245.4
2019-06-28,NIFTY BANK.NSE_IDX,31308.9,31308.9,31060.6,31121.6
2019-07-01,NIFTY BANK.NSE_IDX,31285.95,31450.35,31246.45,31360.65
2019-07-02,NIFTY BANK.NSE_IDX,31431.35,31431.35,31105.1,31268.75
2019-07-03,NIFTY BANK.NSE_IDX,31316.05,31467.15,31238.5,31374.45
2019-07-04,NIFTY BANK.NSE_IDX,31506.55,31608.35,31428.05,31434.65
2019-07-05,NIFTY BANK.NSE_IDX,31495.35,31660.75,31323.25,31424.85
2019-07-08,NIFTY BANK.NSE_IDX,31310.2,31333.05,30536.75,30642.5
2019-07-09,NIFTY BANK.NSE_IDX,30533.4,30702.1,30346.7,30573.25
2019-07-10,NIFTY BANK.NSE_IDX,30630.25,30728.35,30428.6,30529.7
2019-07-11,NIFTY BANK.NSE_IDX,30709.85,30788.05,30565.35,30678.7
2019-07-12,NIFTY BANK.NSE_IDX,30801.9,30870.95,30548.3,30578.1
2019-07-15,NIFTY BANK.NSE_IDX,30695.7,30695.7,30334.2,30452.45
2019-07-16,NIFTY BANK.NSE_IDX,30541.85,30635.0,30429.9,30577.9
2019-07-17,NIFTY BANK.NSE_IDX,30624.85,30799.7,30568.3,30773.6
2019-07-18,NIFTY BANK.NSE_IDX,30660.35,30769.35,30378.6,30458.6
2019-07-19,NIFTY BANK.NSE_IDX,30522.85,30543.75,29705.75,29835.75
2019-07-22,NIFTY BANK.NSE_IDX,29625.2,29635.15,29194.1,29274.0
2019-07-23,NIFTY BANK.NSE_IDX,29342.8,29365.8,29078.15,29115.55
2019-07-24,NIFTY BANK.NSE_IDX,29089.3,29252.4,28871.0,28938.9
2019-07-25,NIFTY BANK.NSE_IDX,28981.05,29240.8,28931.05,29112.0
2019-07-26,NIFTY BANK.NSE_IDX,29084.5,29379.1,28994.5,29363.9
2019-07-29,NIFTY BANK.NSE_IDX,29589.7,29592.95,29104.85,29332.55
2019-07-30,NIFTY BANK.NSE_IDX,29447.1,29530.3,28737.8,28758.75
2019-07-31,NIFTY BANK.NSE_IDX,28595.55,28979.75,28529.75,28865.5
2019-08-01,NIFTY BANK.NSE_IDX,28718.45,28819.7,28047.35,28411.05
2019-08-02,NIFTY BANK.NSE_IDX,28242.95,28544.55,27936.35,28231.95
2019-08-05,NIFTY BANK.NSE_IDX,27866.55,27866.55,27389.5,27629.7
2019-08-06,NIFTY BANK.NSE_IDX,27587.6,28148.4,27503.9,27998.05
2019-08-07,NIFTY BANK.NSE_IDX,28072.1,28175.55,27641.85,27655.95
2019-08-08,NIFTY BANK.NSE_IDX,27849.25,28227.55,27531.05,28208.75
2019-08-09,NIFTY BANK.NSE_IDX,28309.4,28602.75,28251.75,28444.65
2019-08-13,NIFTY BANK.NSE_IDX,28358.85,28358.85,27683.5,27716.05
2019-08-14,NIFTY BANK.NSE_IDX,27885.75,28107.05,27726.65,27983.55
2019-08-16,NIFTY BANK.NSE_IDX,27928.3,28251.05,27720.95,28200.55
2019-08-19,NIFTY BANK.NSE_IDX,28337.7,28468.9,28146.5,28195.2
2019-08-20,NIFTY BANK.NSE_IDX,28179.0,28215.4,27839.65,28006.2
2019-08-21,NIFTY BANK.NSE_IDX,27997.95,28098.9,27666.2,27711.6
2019-08-22,NIFTY BANK.NSE_IDX,27673.75,27690.05,26975.55,27052.8
2019-08-23,NIFTY BANK.NSE_IDX,26839.85,27207.3,26560.6,26978.9
2019-08-26,NIFTY BANK.NSE_IDX,27666.5,27995.25,26859.35,27978.75
2019-08-27,NIFTY BANK.NSE_IDX,28108.1,28277.7,27960.8,28138.25
2019-08-28,NIFTY BANK.NSE_IDX,28091.9,28095.55,27634.65,27782.65
2019-08-29,NIFTY BANK.NSE_IDX,27650.95,27719.05,27239.95,27349.1
2019-08-30,NIFTY BANK.NSE_IDX,27412.85,27586.5,27121.95,27485.55
2019-09-03,NIFTY BANK.NSE_IDX,27247.05,27247.05,26742.6,26752.5
2019-09-04,NIFTY BANK.NSE_IDX,26788.5,27278.7,26641.35,27096.25
2019-09-05,NIFTY BANK.NSE_IDX,27102.45,27243.95,26815.4,26898.0
2019-09-06,NIFTY BANK.NSE_IDX,26952.85,27311.05,26950.55,27235.85
2019-09-09,NIFTY BANK.NSE_IDX,27240.7,27565.55,26993.9,27491.35
2019-09-11,NIFTY BANK.NSE_IDX,27639.35,27829.65,27551.65,27729.3
2019-09-12,NIFTY BANK.NSE_IDX,27845.85,28062.3,27764.7,27793.75
2019-09-13,NIFTY BANK.NSE_IDX,27783.05,28126.85,27573.45,28103.35
2019-09-16,NIFTY BANK.NSE_IDX,27912.9,28066.7,27798.85,27827.75
2019-09-17,NIFTY BANK.NSE_IDX,27767.4,27851.4,27047.95,27172.0
2019-09-18,NIFTY BANK.NSE_IDX,27331.65,27414.45,27088.8,27163.0
2019-09-19,NIFTY BANK.NSE_IDX,27113.45,27175.45,26643.0,26749.05
2019-09-20,NIFTY BANK.NSE_IDX,26878.85,29418.95,26727.55,28971.85
2019-09-23,NIFTY BANK.NSE_IDX,30164.95,30801.3,29776.3,30504.65
2019-09-24,NIFTY BANK.NSE_IDX,30463.15,30668.1,29889.55,30153.95
2019-09-25,NIFTY BANK.NSE_IDX,30067.6,30067.6,29470.1,29541.2
2019-09-26,NIFTY BANK.NSE_IDX,29653.25,30718.35,29627.0,30042.35
2019-09-27,NIFTY BANK.NSE_IDX,29996.55,30112.65,29711.35,29886.2
2019-09-30,NIFTY BANK.NSE_IDX,29658.85,29754.4,28943.45,29103.85
2019-10-01,NIFTY BANK.NSE_IDX,29272.25,29526.4,28077.35,28765.3
2019-10-03,NIFTY BANK.NSE_IDX,28550.15,28769.1,28240.8,28419.35
2019-10-04,NIFTY BANK.NSE_IDX,28691.95,28730.3,27653.7,27682.15
2019-10-07,NIFTY BANK.NSE_IDX,27870.4,28185.15,27568.35,27739.5
2019-10-09,NIFTY BANK.NSE_IDX,27917.65,28857.7,27702.05,28797.2
2019-10-10,NIFTY BANK.NSE_IDX,28552.75,28552.75,27914.15,28064.5
2019-10-11,NIFTY BANK.NSE_IDX,28248.85,28604.05,27736.8,28038.65
2019-10-14,NIFTY BANK.NSE_IDX,28238.65,28553.4,28043.25,28152.75
2019-10-15,NIFTY BANK.NSE_IDX,28259.5,28694.85,28186.25,28559.9
2019-10-17,NIFTY BANK.NSE_IDX,28608.05,29049.05,28487.95,28987.35
2019-10-18,NIFTY BANK.NSE_IDX,28964.95,29249.5,28864.1,29099.6
2019-10-22,NIFTY BANK.NSE_IDX,29443.45,29690.0,29231.2,29411.35
2019-10-23,NIFTY BANK.NSE_IDX,29497.8,29643.8,29214.05,29501.55
2019-10-24,NIFTY BANK.NSE_IDX,29605.05,29693.25,28994.2,29129.05
2019-10-25,NIFTY BANK.NSE_IDX,29233.7,29452.1,28923.8,29393.9
2019-10-29,NIFTY BANK.NSE_IDX,29540.05,29997.65,29385.45,29863.35
2019-10-30,NIFTY BANK.NSE_IDX,30006.1,30151.1,29753.0,29990.7
2019-10-31,NIFTY BANK.NSE_IDX,30139.45,30415.65,29987.15,30034.85
2019-11-01,NIFTY BANK.NSE_IDX,30160.8,30409.0,30028.9,30360.95
2019-11-04,NIFTY BANK.NSE_IDX,30434.55,30607.05,30227.25,30330.4
2019-11-05,NIFTY BANK.NSE_IDX,30409.35,30452.7,30091.35,30208.25
2019-11-06,NIFTY BANK.NSE_IDX,30197.85,30699.0,30013.65,30584.8
2019-11-07,NIFTY BANK.NSE_IDX,30730.25,30821.35,30462.55,30650.35
2019-11-08,NIFTY BANK.NSE_IDX,30589.7,31108.4,30504.05,30754.1
2019-11-11,NIFTY BANK.NSE_IDX,30674.25,31205.2,30625.8,31133.1
2019-11-13,NIFTY BANK.NSE_IDX,31055.65,31198.5,30488.1,30544.4
2019-11-14,NIFTY BANK.NSE_IDX,30623.75,30789.2,30338.35,30753.35
2019-11-15,NIFTY BANK.NSE_IDX,30860.7,31165.45,30860.7,31012.05
2019-11-18,NIFTY BANK.NSE_IDX,31037.25,31203.55,30901.85,31007.0
2019-11-19,NIFTY BANK.NSE_IDX,31070.3,31298.05,30974.3,31286.2
2019-11-20,NIFTY BANK.NSE_IDX,31304.05,31471.65,31205.55,31337.0
2019-11-21,NIFTY BANK.NSE_IDX,31430.5,31463.15,31243.0,31341.7
2019-11-22,NIFTY BANK.NSE_IDX,31394.2,31394.2,31055.2,31130.1
2019-11-25,NIFTY BANK.NSE_IDX,31085.85,31591.6,31049.75,31566.7
2019-11-26,NIFTY BANK.NSE_IDX,31694.15,31850.35,31465.85,31778.2
2019-11-27,NIFTY BANK.NSE_IDX,31839.1,31916.8,31734.5,31900.1
2019-11-28,NIFTY BANK.NSE_IDX,32003.2,32157.05,31905.9,32132.3
2019-11-29,NIFTY BANK.NSE_IDX,32077.3,32086.95,31770.8,31926.3
2019-12-02,NIFTY BANK.NSE_IDX,32014.65,32024.1,31720.6,31871.8
2019-12-03,NIFTY BANK.NSE_IDX,31936.6,31936.6,31502.95,31633.1
2019-12-04,NIFTY BANK.NSE_IDX,31574.45,32017.75,31444.0,31968.35
2019-12-05,NIFTY BANK.NSE_IDX,32106.45,32126.95,31628.3,31677.0
2019-12-06,NIFTY BANK.NSE_IDX,31813.85,31883.7,31250.65,31319.45
2019-12-09,NIFTY BANK.NSE_IDX,31309.05,31537.65,31122.05,31332.1
2019-12-10,NIFTY BANK.NSE_IDX,31412.8,31412.8,31126.0,31176.35
2019-12-11,NIFTY BANK.NSE_IDX,31196.7,31337.85,30996.4,31285.35
2019-12-12,NIFTY BANK.NSE_IDX,31363.55,31711.45,31352.1,31665.8
2019-12-13,NIFTY BANK.NSE_IDX,31813.6,32105.05,31770.5,32014.2
2019-12-16,NIFTY BANK.NSE_IDX,32181.15,32186.95,31897.75,31995.6
2019-12-17,NIFTY BANK.NSE_IDX,32104.95,32213.35,31987.35,32152.15
2019-12-18,NIFTY BANK.NSE_IDX,32293.55,32293.65,32017.3,32276.0
2019-12-19,NIFTY BANK.NSE_IDX,32286.95,32328.35,32085.05,32249.6
2019-12-20,NIFTY BANK.NSE_IDX,32283.45,32443.35,32199.45,32381.15
2019-12-23,NIFTY BANK.NSE_IDX,32329.45,32502.8,32196.85,32336.3
2019-12-24,NIFTY BANK.NSE_IDX,32328.0,32390.35,32246.05,32290.5
2019-12-26,NIFTY BANK.NSE_IDX,32260.45,32314.6,31963.25,32020.6
2019-12-27,NIFTY BANK.NSE_IDX,32182.1,32444.85,32056.25,32414.35
2019-12-30,NIFTY BANK.NSE_IDX,32495.2,32613.1,32248.5,32372.1
2019-12-31,NIFTY BANK.NSE_IDX,32329.2,32345.95,32108.75,32180.5
2020-01-01,NIFTY BANK.NSE_IDX,32242.6,32348.0,32057.2,32128.9
2020-01-02,NIFTY BANK.NSE_IDX,32142.15,32465.45,32121.4,32432.65
2020-01-03,NIFTY BANK.NSE_IDX,32329.8,32329.8,31960.4,32077.8
2020-01-06,NIFTY BANK.NSE_IDX,31914.45,31914.45,31170.55,31228.7
2020-01-07,NIFTY BANK.NSE_IDX,31614.95,31851.45,31200.9,31409.1
2020-01-08,NIFTY BANK.NSE_IDX,31010.85,31451.85,30899.55,31355.3
2020-01-09,NIFTY BANK.NSE_IDX,31748.25,32172.7,31667.15,32071.55
2020-01-10,NIFTY BANK.NSE_IDX,32215.7,32347.2,31953.4,32081.9
2020-01-13,NIFTY BANK.NSE_IDX,32139.1,32322.65,32074.05,32198.2
2020-01-14,NIFTY BANK.NSE_IDX,32165.6,32196.45,31989.2,32061.45
2020-01-15,NIFTY BANK.NSE_IDX,31982.55,31997.3,31670.35,31835.85
2020-01-16,NIFTY BANK.NSE_IDX,31832.95,31988.9,31692.4,31849.45
2020-01-17,NIFTY BANK.NSE_IDX,31508.55,31773.55,31445.5,31553.7
2020-01-20,NIFTY BANK.NSE_IDX,31923.95,31923.95,31050.95,31097.7
2020-01-21,NIFTY BANK.NSE_IDX,30978.85,31171.25,30858.6,30962.1
2020-01-22,NIFTY BANK.NSE_IDX,31061.6,31149.05,30614.0,30691.85
2020-01-23,NIFTY BANK.NSE_IDX,30752.45,31087.25,30621.35,31012.75
2020-01-24,NIFTY BANK.NSE_IDX,31040.1,31375.45,30879.05,31257.0
2020-01-27,NIFTY BANK.NSE_IDX,31110.55,31227.05,30808.55,30819.2
2020-01-28,NIFTY BANK.NSE_IDX,30922.0,31048.45,30656.35,30780.7
2020-01-29,NIFTY BANK.NSE_IDX,30915.1,31082.85,30835.8,30872.65
2020-01-30,NIFTY BANK.NSE_IDX,30889.25,30909.5,30521.3,30620.0
2020-01-31,NIFTY BANK.NSE_IDX,30950.5,31033.45,30691.8,30812.75
2020-02-01,NIFTY BANK.NSE_IDX,30726.2,30918.6,29753.0,29814.75
2020-02-03,NIFTY BANK.NSE_IDX,29811.75,30105.8,29612.55,30046.5
2020-02-04,NIFTY BANK.NSE_IDX,30235.3,30776.95,30182.45,30679.8
2020-02-05,NIFTY BANK.NSE_IDX,30761.95,31065.85,30630.85,31018.0
2020-02-06,NIFTY BANK.NSE_IDX,31070.75,31470.65,30917.25,31286.7
2020-02-07,NIFTY BANK.NSE_IDX,31367.05,31368.2,31111.05,31163.25
2020-02-10,NIFTY BANK.NSE_IDX,31248.65,31248.8,30957.2,31066.3
2020-02-11,NIFTY BANK.NSE_IDX,31230.2,31505.95,31225.9,31299.95
2020-02-12,NIFTY BANK.NSE_IDX,31441.15,31588.6,31398.15,31482.65
2020-02-13,NIFTY BANK.NSE_IDX,31586.55,31649.45,31180.6,31197.75
2020-02-14,NIFTY BANK.NSE_IDX,31281.85,31436.65,30776.1,30861.95
2020-02-17,NIFTY BANK.NSE_IDX,30873.85,30998.15,30630.5,30711.55
2020-02-18,NIFTY BANK.NSE_IDX,30678.2,30692.75,30252.45,30618.65
2020-02-19,NIFTY BANK.NSE_IDX,30926.6,30947.15,30606.15,30841.05
2020-02-20,NIFTY BANK.NSE_IDX,30862.3,31085.3,30702.45,30939.55
2020-02-24,NIFTY BANK.NSE_IDX,30666.35,30702.15,30428.0,30486.35
2020-02-25,NIFTY BANK.NSE_IDX,30517.0,30610.7,30329.95,30465.25
2020-02-26,NIFTY BANK.NSE_IDX,30279.95,30515.35,30131.75,30345.35
2020-02-27,NIFTY BANK.NSE_IDX,30270.0,30271.95,29914.15,30164.6
2020-02-28,NIFTY BANK.NSE_IDX,29501.55,29564.1,29051.5,29204.75
2020-03-02,NIFTY BANK.NSE_IDX,29701.0,29791.15,28571.7,28913.4
2020-03-03,NIFTY BANK.NSE_IDX,29012.55,29285.35,28749.55,29240.7
2020-03-04,NIFTY BANK.NSE_IDX,29252.95,29273.65,28125.15,28671.25
2020-03-05,NIFTY BANK.NSE_IDX,28830.3,29134.3,28535.6,28787.6
2020-03-06,NIFTY BANK.NSE_IDX,27649.95,28047.2,27162.3,27780.45
2020-03-09,NIFTY BANK.NSE_IDX,27031.45,27091.6,25923.4,26502.25
2020-03-11,NIFTY BANK.NSE_IDX,26272.75,26791.45,26234.1,26458.25
2020-03-12,NIFTY BANK.NSE_IDX,25175.9,25223.1,23536.35,24162.5
2020-03-13,NIFTY BANK.NSE_IDX,22720.75,25670.75,21351.7,25346.35
2020-03-16,NIFTY BANK.NSE_IDX,24061.6,24074.15,23008.25,23084.9
2020-03-17,NIFTY BANK.NSE_IDX,23348.05,23449.5,22002.0,22103.9
2020-03-18,NIFTY BANK.NSE_IDX,22411.85,22544.05,20267.95,20828.65
2020-03-19,NIFTY BANK.NSE_IDX,19428.95,21035.05,18675.65,20042.7
2020-03-20,NIFTY BANK.NSE_IDX,19898.3,20924.55,19265.0,20272.9
2020-03-23,NIFTY BANK.NSE_IDX,18311.3,18895.65,16791.05,17015.0
2020-03-24,NIFTY BANK.NSE_IDX,17705.85,17841.4,16116.25,17256.15
2020-03-25,NIFTY BANK.NSE_IDX,16759.95,18740.2,16635.5,18536.9
2020-03-26,NIFTY BANK.NSE_IDX,18781.85,20409.35,18364.5,19660.5
2020-03-27,NIFTY BANK.NSE_IDX,20801.6,21462.4,19580.1,19931.1
2020-03-30,NIFTY BANK.NSE_IDX,19254.45,19716.25,18668.7,18763.25
2020-03-31,NIFTY BANK.NSE_IDX,19307.65,19466.3,18792.4,19051.4
2020-04-01,NIFTY BANK.NSE_IDX,19122.4,19154.75,18042.25,18207.35
2020-04-03,NIFTY BANK.NSE_IDX,18325.05,18326.1,17143.2,17317.65
2020-04-07,NIFTY BANK.NSE_IDX,18454.55,19190.55,17953.75,19055.45
2020-04-08,NIFTY BANK.NSE_IDX,18799.4,20324.1,18482.9,18936.2
2020-04-09,NIFTY BANK.NSE_IDX,19553.15,19988.3,19166.9,19876.45
2020-04-13,NIFTY BANK.NSE_IDX,19854.9,19887.05,19294.0,19531.95
2020-04-15,NIFTY BANK.NSE_IDX,20096.35,20184.1,18776.75,19120.9
2020-04-16,NIFTY BANK.NSE_IDX,18957.15,19520.3,18703.45,19494.35
2020-04-17,NIFTY BANK.NSE_IDX,20394.75,20866.55,19729.3,20749.25
2020-04-22,NIFTY BANK.NSE_IDX,19306.95,19806.35,19051.95,19744.9
2020-04-23,NIFTY BANK.NSE_IDX,19871.35,20356.5,19584.4,20221.7
2020-04-24,NIFTY BANK.NSE_IDX,19697.65,19950.15,19515.4,19636.6
2020-04-27,NIFTY BANK.NSE_IDX,19870.8,20224.75,19847.65,20080.8
2020-04-28,NIFTY BANK.NSE_IDX,20436.6,20751.3,20260.8,20739.0
2020-04-29,NIFTY BANK.NSE_IDX,20440.4,21348.15,20393.65,20982.7
2020-04-30,NIFTY BANK.NSE_IDX,21589.2,21967.0,21353.65,21478.45
2020-05-04,NIFTY BANK.NSE_IDX,20514.75,20530.45,19643.6,19813.25
2020-05-05,NIFTY BANK.NSE_IDX,20147.3,20223.15,19212.35,19333.35
2020-05-06,NIFTY BANK.NSE_IDX,19302.45,19806.6,18941.0,19762.3
2020-05-07,NIFTY BANK.NSE_IDX,19536.05,19757.25,19332.15,19528.4
2020-05-08,NIFTY BANK.NSE_IDX,19844.0,19969.6,19285.05,19360.7
2020-05-11,NIFTY BANK.NSE_IDX,19610.45,19733.4,18900.9,18974.8
2020-05-12,NIFTY BANK.NSE_IDX,18751.4,18993.4,18287.0,18888.6
2020-05-13,NIFTY BANK.NSE_IDX,20017.75,20122.25,19429.9,19643.35
2020-05-14,NIFTY BANK.NSE_IDX,19197.7,19380.1,19024.75,19092.15
2020-05-15,NIFTY BANK.NSE_IDX,19098.8,19119.1,18683.65,18818.2
2020-05-18,NIFTY BANK.NSE_IDX,18795.1,18795.1,17514.2,17638.45
2020-05-19,NIFTY BANK.NSE_IDX,18037.15,18175.3,17390.65,17520.55
2020-05-20,NIFTY BANK.NSE_IDX,17486.5,18002.65,17407.7,17939.7
2020-05-21,NIFTY BANK.NSE_IDX,17901.95,18200.7,17658.55,17740.15
2020-05-22,NIFTY BANK.NSE_IDX,17554.25,17952.25,17105.0,17359.5
2020-05-26,NIFTY BANK.NSE_IDX,17537.65,17681.7,17311.25,17506.5
2020-05-27,NIFTY BANK.NSE_IDX,17603.4,18874.25,17560.35,18711.95
2020-05-28,NIFTY BANK.NSE_IDX,18924.45,19455.55,18818.95,19156.3
2020-05-29,NIFTY BANK.NSE_IDX,18962.0,19358.05,18729.9,19212.45
2020-06-01,NIFTY BANK.NSE_IDX,19728.9,20225.35,19632.9,19917.7
2020-06-02,NIFTY BANK.NSE_IDX,20120.6,20615.75,19852.55,20612.95
2020-06-03,NIFTY BANK.NSE_IDX,20966.6,21619.55,20822.0,20918.5
2020-06-04,NIFTY BANK.NSE_IDX,20932.35,21141.8,20316.2,20379.35
2020-06-05,NIFTY BANK.NSE_IDX,20516.4,21198.7,20425.05,21177.4
2020-06-08,NIFTY BANK.NSE_IDX,21636.1,21807.4,20911.25,21223.75
2020-06-09,NIFTY BANK.NSE_IDX,21295.5,21568.85,20629.7,20653.85
2020-06-10,NIFTY BANK.NSE_IDX,20760.95,21251.45,20671.55,21240.25
2020-06-11,NIFTY BANK.NSE_IDX,21084.7,21244.45,20458.3,20534.4
2020-06-12,NIFTY BANK.NSE_IDX,19529.3,20747.7,19526.1,20600.05
2020-06-15,NIFTY BANK.NSE_IDX,20457.15,20470.85,19740.2,19926.5
2020-06-16,NIFTY BANK.NSE_IDX,20500.65,20638.85,19507.05,20251.8
2020-06-17,NIFTY BANK.NSE_IDX,20137.45,20627.9,19978.15,20197.1
2020-06-18,NIFTY BANK.NSE_IDX,20137.6,21028.35,20030.35,20922.2
2020-06-19,NIFTY BANK.NSE_IDX,20970.1,21467.65,20878.25,21332.95
2020-06-22,NIFTY BANK.NSE_IDX,21491.55,22078.25,21425.55,21742.3
2020-06-23,NIFTY BANK.NSE_IDX,21859.25,22322.3,21647.8,22314.8
2020-06-24,NIFTY BANK.NSE_IDX,22479.35,22479.55,21336.35,21456.8
2020-06-25,NIFTY BANK.NSE_IDX,21218.05,21703.5,20926.45,21504.75
2020-06-26,NIFTY BANK.NSE_IDX,21735.05,21784.65,21320.1,21661.75
2020-06-29,NIFTY BANK.NSE_IDX,21291.55,21440.05,21026.45,21370.25
2020-06-30,NIFTY BANK.NSE_IDX,21524.3,21650.5,21212.0,21378.25
2020-09-01,NIFTY BANK.NSE_IDX,23893.8,24199.65,23473.15,23847.4
2020-09-02,NIFTY BANK.NSE_IDX,23769.0,23926.15,23482.55,23879.4
2020-09-03,NIFTY BANK.NSE_IDX,23986.15,24051.6,23451.65,23576.25
2020-09-04,NIFTY BANK.NSE_IDX,23119.15,23394.8,22876.9,23084.2
2020-09-07,NIFTY BANK.NSE_IDX,23036.25,23109.1,22716.25,22979.8
2020-09-08,NIFTY BANK.NSE_IDX,22971.2,23064.15,22641.4,22664.5
2020-09-09,NIFTY BANK.NSE_IDX,22486.7,22554.6,22080.4,22293.85
2020-09-10,NIFTY BANK.NSE_IDX,22466.55,22678.65,22225.25,22490.7
2020-09-11,NIFTY BANK.NSE_IDX,22509.95,22668.75,22205.95,22509.35
2020-09-14,NIFTY BANK.NSE_IDX,22683.35,22757.3,22028.15,22091.15
2020-09-15,NIFTY BANK.NSE_IDX,22202.8,22514.15,22062.35,22508.25
2020-09-16,NIFTY BANK.NSE_IDX,22476.3,22659.4,22216.5,22545.15
2020-09-17,NIFTY BANK.NSE_IDX,22352.0,22504.45,22267.05,22324.45
2020-09-18,NIFTY BANK.NSE_IDX,22439.35,22469.4,21784.9,22063.4
2020-09-21,NIFTY BANK.NSE_IDX,21983.4,22098.85,21274.3,21292.75
2020-09-22,NIFTY BANK.NSE_IDX,21445.25,21473.35,20958.45,21188.35
2020-09-23,NIFTY BANK.NSE_IDX,21350.8,21365.05,20821.0,21247.3
2020-09-24,NIFTY BANK.NSE_IDX,20898.8,20955.6,20404.9,20475.15
2020-09-25,NIFTY BANK.NSE_IDX,20740.8,21064.3,20430.7,20934.25
2020-09-28,NIFTY BANK.NSE_IDX,21152.05,21708.85,21055.1,21694.45
2020-09-29,NIFTY BANK.NSE_IDX,21770.9,21811.5,21280.6,21436.15
2020-09-30,NIFTY BANK.NSE_IDX,21405.25,21549.35,21128.5,21416.85
2020-10-01,NIFTY BANK.NSE_IDX,21685.25,22293.75,21664.15,22234.55
2020-10-05,NIFTY BANK.NSE_IDX,22352.1,22768.55,22247.25,22370.6
2020-10-06,NIFTY BANK.NSE_IDX,22673.05,22893.5,22521.05,22836.8
2020-10-07,NIFTY BANK.NSE_IDX,22836.95,23036.2,22607.8,22958.65
2020-10-08,NIFTY BANK.NSE_IDX,23150.25,23450.9,23063.6,23171.95
2020-10-09,NIFTY BANK.NSE_IDX,23312.6,23904.1,23132.45,23888.1
2020-10-12,NIFTY BANK.NSE_IDX,23955.6,24190.35,23552.6,23706.9
2020-10-13,NIFTY BANK.NSE_IDX,23663.05,23775.15,23431.5,23443.6
2020-10-14,NIFTY BANK.NSE_IDX,23353.15,23962.7,23149.45,23858.65
2020-10-15,NIFTY BANK.NSE_IDX,23920.35,24087.85,22970.95,23035.5
2020-10-16,NIFTY BANK.NSE_IDX,23219.85,23646.2,23148.95,23528.4
2020-10-19,NIFTY BANK.NSE_IDX,23902.9,24320.95,23754.85,24227.8
2020-10-20,NIFTY BANK.NSE_IDX,24117.35,24410.9,24039.85,24303.95
2020-10-21,NIFTY BANK.NSE_IDX,24444.2,24823.6,24099.85,24642.7
2020-10-22,NIFTY BANK.NSE_IDX,24447.35,24691.15,24250.2,24479.3
2020-10-23,NIFTY BANK.NSE_IDX,24669.2,24764.15,24360.85,24473.95
2020-10-26,NIFTY BANK.NSE_IDX,24525.8,24577.3,23867.75,24101.55
2020-10-27,NIFTY BANK.NSE_IDX,24288.05,24809.65,23924.2,24776.6
2020-10-28,NIFTY BANK.NSE_IDX,24737.85,24780.7,24057.95,24277.4
2020-10-29,NIFTY BANK.NSE_IDX,24063.5,24339.1,23822.05,24088.25
2020-10-30,NIFTY BANK.NSE_IDX,24090.15,24277.35,23612.7,23898.85
2020-11-02,NIFTY BANK.NSE_IDX,24367.6,25139.0,24120.6,24845.25
2020-11-03,NIFTY BANK.NSE_IDX,25108.0,25760.7,25085.7,25674.35
2020-11-04,NIFTY BANK.NSE_IDX,25539.55,25891.0,25142.0,25656.35
2020-11-05,NIFTY BANK.NSE_IDX,26174.8,26375.2,26000.05,26316.75
2020-11-06,NIFTY BANK.NSE_IDX,26274.1,26853.45,26135.3,26768.1
2020-11-09,NIFTY BANK.NSE_IDX,27088.95,27595.0,27068.95,27582.25
2020-11-10,NIFTY BANK.NSE_IDX,28039.45,28802.5,27916.9,28603.5
2020-11-11,NIFTY BANK.NSE_IDX,28713.15,29030.9,28211.1,28886.8
2020-11-12,NIFTY BANK.NSE_IDX,28633.75,28672.9,28066.05,28285.9
2020-11-13,NIFTY BANK.NSE_IDX,28108.7,28520.55,27703.3,28466.0
2020-11-17,NIFTY BANK.NSE_IDX,28792.25,29239.25,28722.9,29216.65
2020-11-18,NIFTY BANK.NSE_IDX,29107.9,29784.75,29056.75,29738.6
2020-11-19,NIFTY BANK.NSE_IDX,29302.6,29627.2,28819.55,28837.65
2020-11-20,NIFTY BANK.NSE_IDX,28935.75,29406.7,28580.9,29150.35
2020-11-23,NIFTY BANK.NSE_IDX,29432.8,29492.3,28852.9,29031.45
2020-11-24,NIFTY BANK.NSE_IDX,29265.6,29827.8,29206.75,29802.55
2020-11-25,NIFTY BANK.NSE_IDX,30021.9,30197.85,29132.3,29196.65
2020-11-26,NIFTY BANK.NSE_IDX,29370.4,29623.0,28923.1,29603.2
2020-11-27,NIFTY BANK.NSE_IDX,29622.0,29716.85,29368.7,29584.55
2020-12-01,NIFTY BANK.NSE_IDX,29844.8,29919.75,29511.0,29786.35
2020-12-02,NIFTY BANK.NSE_IDX,29876.7,29886.25,29149.9,29431.3
2020-12-03,NIFTY BANK.NSE_IDX,29728.9,29813.0,29379.4,29484.35
2020-12-04,NIFTY BANK.NSE_IDX,29573.4,30162.3,29473.5,30138.3
2020-12-07,NIFTY BANK.NSE_IDX,30062.6,30354.2,29950.6,30189.2
2020-12-08,NIFTY BANK.NSE_IDX,30300.3,30363.8,30025.2,30237.4
2020-12-09,NIFTY BANK.NSE_IDX,30335.05,30807.25,30326.7,30695.2
